日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-19,688122,48.15,48.52,49.02,47.41,81520,399987043.0,3.37,1.53,0.73,1.25
2025-05-20,688122,48.35,48.61,48.93,47.9,66003,323062668.0,2.12,0.19,0.09,1.02
2025-05-21,688122,48.37,48.66,49.0,47.63,81550,398074684.0,2.82,0.1,0.05,1.26
2025-05-22,688122,48.39,47.68,48.65,47.58,61674,300584075.0,2.2,-2.01,-0.98,0.95
2025-05-23,688122,47.68,48.02,49.02,47.65,85882,422023175.0,2.87,0.71,0.34,1.32
2025-05-26,688122,48.7,49.99,50.42,48.38,163708,825036308.0,4.25,4.1,1.97,2.52
2025-05-27,688122,50.0,49.31,50.09,48.67,105777,526152514.0,2.84,-1.36,-0.68,1.63
2025-05-28,688122,49.33,50.3,51.45,48.88,144512,736522638.0,5.21,2.01,0.99,2.22
2025-05-29,688122,49.86,50.17,50.81,49.66,114367,582212950.0,2.29,-0.26,-0.13,1.76
2025-05-30,688122,50.1,48.86,50.12,48.55,99563,493700078.0,3.13,-2.61,-1.31,1.53
2025-06-03,688122,48.4,48.72,49.23,48.09,67538,333239174.0,2.33,-0.29,-0.14,1.04
2025-06-04,688122,48.85,48.43,49.4,48.35,74095,365179216.0,2.16,-0.6,-0.29,1.14
2025-06-05,688122,48.45,48.37,48.62,47.96,70403,343574335.0,1.36,-0.12,-0.06,1.08
2025-06-06,688122,48.45,48.53,48.8,48.23,53412,262965756.0,1.18,0.33,0.16,0.82
2025-06-09,688122,48.85,49.53,49.55,48.63,84165,419802796.0,1.9,2.06,1.0,1.3
2025-06-10,688122,49.54,48.85,50.01,48.65,88798,443147977.0,2.75,-1.37,-0.68,1.37
2025-06-11,688122,48.88,49.47,49.95,48.69,73139,366551469.0,2.58,1.27,0.62,1.13
2025-06-12,688122,49.48,48.98,50.11,48.95,74609,372962484.0,2.34,-0.99,-0.49,1.15
2025-06-13,688122,48.74,47.56,48.9,47.03,153942,742712070.0,3.82,-2.9,-1.42,2.37
2025-06-16,688122,47.3,47.38,47.9,46.73,73416,353525534.0,2.46,-0.38,-0.18,1.13
2025-06-17,688122,47.53,47.35,47.64,46.95,54078,259318977.0,1.46,-0.06,-0.03,0.83
2025-06-18,688122,47.33,47.43,47.93,47.26,66279,319477464.0,1.41,0.17,0.08,1.02
2025-06-19,688122,47.36,46.48,47.43,46.21,68488,324037773.0,2.57,-2.0,-0.95,1.05
2025-06-20,688122,46.57,46.55,46.7,46.33,36398,171611391.0,0.8,0.15,0.07,0.56
2025-06-23,688122,46.43,47.33,47.68,46.36,65552,313824153.0,2.84,1.68,0.78,1.01
2025-06-24,688122,47.13,48.12,48.33,46.86,74248,359627562.0,3.11,1.67,0.79,1.14
2025-06-25,688122,48.25,49.41,49.64,47.97,121806,605922384.0,3.47,2.68,1.29,1.87
2025-06-26,688122,49.41,50.02,50.44,49.23,129815,658284345.0,2.45,1.23,0.61,2.0
2025-06-27,688122,50.25,49.65,50.63,49.53,87315,443170862.0,2.2,-0.74,-0.37,1.34
2025-06-30,688122,49.78,51.23,51.45,49.44,126402,650638549.0,4.05,3.18,1.58,1.95
2025-07-01,688122,51.15,51.48,51.82,50.86,101133,526805353.0,1.87,0.49,0.25,1.56
2025-07-02,688122,51.35,50.51,51.65,50.15,94800,487597614.0,2.91,-1.88,-0.97,1.46
2025-07-03,688122,50.71,50.21,51.03,49.98,64078,326778179.0,2.08,-0.59,-0.3,0.99
2025-07-04,688122,50.12,49.68,50.34,49.57,63264,319923212.0,1.53,-1.06,-0.53,0.97
2025-07-07,688122,49.69,49.83,50.35,49.69,51702,262072549.0,1.33,0.3,0.15,0.8
2025-07-08,688122,49.66,49.97,50.18,49.37,61320,309821912.0,1.63,0.28,0.14,0.94
2025-07-09,688122,50.04,49.66,50.41,49.58,54886,277997384.0,1.66,-0.62,-0.31,0.84
2025-07-10,688122,49.53,49.71,49.81,49.05,51781,259489178.0,1.53,0.1,0.05,0.8
2025-07-11,688122,49.71,50.15,50.33,49.37,80324,406090430.0,1.93,0.89,0.44,1.24
2025-07-14,688122,50.59,49.85,51.15,49.85,61223,312068665.0,2.59,-0.6,-0.3,0.94
2025-07-15,688122,49.92,49.69,50.19,49.46,53885,271394489.0,1.46,-0.32,-0.16,0.83
2025-07-16,688122,49.68,49.7,50.23,49.56,38624,195184266.0,1.35,0.02,0.01,0.59
2025-07-17,688122,49.95,50.82,51.0,49.74,82626,422884774.0,2.54,2.25,1.12,1.27
2025-07-18,688122,50.82,50.33,51.08,50.26,71895,367958761.0,1.61,-0.96,-0.49,1.11
2025-07-21,688122,50.55,50.91,51.41,50.55,70148,362166261.0,1.71,1.15,0.58,1.08
2025-07-22,688122,51.22,51.62,52.03,50.86,96359,501924639.0,2.3,1.39,0.71,1.48
2025-07-23,688122,53.35,50.62,53.72,50.5,189392,998219624.0,6.24,-1.94,-1.0,2.92
2025-07-24,688122,50.62,51.62,52.48,50.55,145279,760502342.0,3.81,1.98,1.0,2.24
2025-07-25,688122,51.67,54.37,56.11,50.91,212940,1152917660.0,10.07,5.33,2.75,3.28
2025-07-28,688122,54.37,54.14,55.26,53.71,164023,900980926.0,2.85,-0.42,-0.23,2.52
2025-07-29,688122,53.99,54.12,54.6,53.1,125062,679520445.0,2.77,-0.04,-0.02,1.93
2025-07-30,688122,54.12,55.23,56.58,54.03,197189,1105068395.0,4.71,2.05,1.11,3.04
2025-07-31,688122,54.95,53.89,55.75,53.49,136474,750551671.0,4.09,-2.43,-1.34,2.1
2025-08-01,688122,53.89,53.25,54.05,52.75,100802,544072668.0,2.41,-1.19,-0.64,1.55
2025-08-04,688122,53.16,53.85,54.01,52.95,96446,522685781.0,1.99,1.13,0.6,1.48
2025-08-05,688122,53.89,54.62,55.0,53.53,124532,684893094.0,2.73,1.43,0.77,1.92
2025-08-06,688122,54.67,54.71,55.32,54.15,114968,636842806.0,2.14,0.16,0.09,1.77
2025-08-07,688122,54.69,53.65,54.82,53.45,98971,539920956.0,2.5,-1.94,-1.06,1.52
2025-08-08,688122,53.75,53.39,54.11,53.27,67690,367412938.0,1.57,-0.48,-0.26,1.04
2025-08-11,688122,53.41,54.38,55.45,53.35,125488,695184444.0,3.93,1.85,0.99,1.93
2025-08-12,688122,54.55,54.46,54.76,53.58,87575,479526498.0,2.17,0.15,0.08,1.35
2025-08-13,688122,54.6,56.12,56.53,54.01,158593,885981707.0,4.63,3.05,1.66,2.44
2025-08-14,688122,56.27,54.46,56.43,54.45,122688,686955051.0,3.53,-2.96,-1.66,1.89
2025-08-15,688122,54.33,57.5,58.32,54.31,163622,937256500.0,7.36,5.58,3.04,2.52
2025-08-18,688122,57.7,58.1,58.78,56.94,155785,911600598.0,3.2,1.04,0.6,2.4
2025-08-19,688122,58.1,57.69,59.25,57.25,121960,715017828.0,3.44,-0.71,-0.41,1.88
2025-08-20,688122,57.57,57.36,58.0,56.3,107500,613305085.0,2.95,-0.57,-0.33,1.65
2025-08-21,688122,57.36,56.54,58.0,56.22,99788,568411155.0,3.1,-1.43,-0.82,1.54
2025-08-22,688122,56.56,57.7,57.8,56.25,139453,797277671.0,2.74,2.05,1.16,2.15
2025-08-25,688122,57.91,58.98,59.99,57.4,196272,1149803937.0,4.49,2.22,1.28,3.02
2025-08-26,688122,58.98,58.6,59.45,58.08,124724,731743285.0,2.32,-0.64,-0.38,1.92
2025-08-27,688122,58.02,57.36,59.88,55.89,289480,1663387820.0,6.81,-2.12,-1.24,4.46
2025-08-28,688122,59.66,61.08,61.66,58.9,335052,2020331336.0,4.81,6.49,3.72,5.16
2025-08-29,688122,60.89,62.36,63.2,59.51,255170,1563727958.0,6.04,2.1,1.28,3.93
2025-09-01,688122,62.5,64.38,65.08,62.37,245558,1567070978.0,4.35,3.24,2.02,3.78
2025-09-02,688122,64.28,62.86,64.3,61.75,189881,1193697209.0,3.96,-2.36,-1.52,2.92
2025-09-03,688122,62.88,60.46,63.6,60.28,170068,1048991314.0,5.28,-3.82,-2.4,2.62
2025-09-04,688122,60.48,59.15,61.1,57.8,170007,1007387360.0,5.46,-2.17,-1.31,2.62
2025-09-05,688122,59.13,60.5,60.85,58.8,123429,740300299.0,3.47,2.28,1.35,1.9
2025-09-08,688122,61.6,62.78,63.11,61.2,159794,994309074.0,3.16,3.77,2.28,2.46
2025-09-09,688122,62.73,59.99,62.77,59.78,140413,854051870.0,4.76,-4.44,-2.79,2.16
2025-09-10,688122,59.98,58.86,60.38,58.44,129848,767821083.0,3.23,-1.88,-1.13,2.0
2025-09-11,688122,58.66,60.58,60.58,58.52,121663,727240805.0,3.5,2.92,1.72,1.87
2025-09-12,688122,60.6,59.75,60.69,59.48,124250,745489808.0,2.0,-1.37,-0.83,1.91
2025-09-15,688122,60.02,58.48,60.02,58.36,114079,672147220.0,2.78,-2.13,-1.27,1.76
2025-09-16,688122,58.69,57.1,58.82,56.6,168903,966723844.0,3.8,-2.36,-1.38,2.6
2025-09-17,688122,57.08,57.58,57.83,56.8,98650,566462063.0,1.8,0.84,0.48,1.52
2025-09-18,688122,57.49,57.2,58.67,56.41,159027,916313673.0,3.92,-0.66,-0.38,2.45
2025-09-19,688122,57.01,58.15,59.11,56.91,141804,827209527.0,3.85,1.66,0.95,2.18
2025-09-22,688122,58.73,58.4,58.86,57.57,108772,633725021.0,2.22,0.43,0.25,1.67
2025-09-23,688122,58.5,57.01,59.68,55.9,165495,946589434.0,6.47,-2.38,-1.39,2.55
2025-09-24,688122,56.6,58.49,58.62,56.24,169518,973614848.0,4.17,2.6,1.48,2.61
2025-09-25,688122,59.48,59.4,61.48,59.02,206632,1239504634.0,4.21,1.56,0.91,3.18
2025-09-26,688122,59.63,60.6,62.66,59.4,246205,1507771676.0,5.49,2.02,1.2,3.79
2025-09-29,688122,60.61,60.65,60.94,59.51,144339,869542754.0,2.36,0.08,0.05,2.22
2025-09-30,688122,61.0,65.09,65.93,61.0,303730,1948366711.0,8.13,7.32,4.44,4.68
2025-10-09,688122,70.0,78.11,78.11,68.99,670836,5044173293.0,14.01,20.0,13.02,10.33
2025-10-10,688122,79.0,75.78,79.18,74.15,584274,4459767277.0,6.44,-2.98,-2.33,8.99
2025-10-13,688122,72.9,76.35,76.38,72.6,450168,3358573469.0,4.99,0.75,0.57,6.93
2025-10-14,688122,78.19,77.32,83.5,74.6,603192,4759369269.0,11.66,1.27,0.97,9.28
2025-10-15,688122,75.22,73.95,75.88,71.19,383033,2818013293.0,6.07,-4.36,-3.37,5.9
2025-10-16,688122,74.51,71.3,74.61,70.85,254842,1840633661.0,5.08,-3.58,-2.65,3.92
